"income","loan_size","collateral","city","LTV","PD"
14000,386016,526700,"CA.Los.Angeles",0.732895386367951,0.0279282998451265
14000,302434,501800,"IL.Chicago",0.602698286169789,0.0256651131448342
10000,295884,403000,"IL.Chicago",0.734203473945409,0.00388525928757003
10000,254912,325100,"IL.Chicago",0.784103352814519,0.00776061730969598
12000,347695,269300,"CA.Los.Angeles",1.29110657259562,0.0424956514752311
6000,348923,462900,"IL.Chicago",0.753776193562325,0.0193070028911555
10000,545050,639100,"MI.Detroit",0.852839931153184,0.00790480202450233
10000,285647,366200,"CA.Los.Angeles",0.780030038230475,0.00404542291478662
8000,111279,202200,"CA.Los.Angeles",0.550341246290801,0.00297759298147728
2000,320319,421700,"CA.Los.Angeles",0.759589755750534,0.0252111947666686
2000,319000,345500,"CA.Los.Angeles",0.923299565846599,0.00267291618753683
14000,234541,310200,"MI.Detroit",0.756096067053514,0.00982962315565399
4000,145328,213100,"IL.Chicago",0.681970905678085,0.00619058059449367
10000,427211,492500,"CA.Los.Angeles",0.867433502538071,0.0275355007959106
4000,272422,381700,"MI.Detroit",0.71370709981661,0.00413638691351897
10000,272487,269100,"IL.Chicago",1.01258639910814,0.027283794699924
6000,515719,758200,"MI.Detroit",0.680188604589818,0.0222269017739955
10000,271892,240700,"IL.Chicago",1.12958869962609,0.0418285655371801
10000,419890,388700,"IL.Chicago",1.08024183174685,0.027938501244408
4000,461274,477000,"CA.Los.Angeles",0.96703144654088,0.000811720218764231
8000,332336,401300,"MI.Detroit",0.828148517318714,0.0410920221470501
12000,381010,269600,"CA.Los.Angeles",1.41324183976261,0.0583911665020576
2000,422953,592200,"IL.Chicago",0.714206349206349,0.0183342430591907
8000,310750,416900,"MI.Detroit",0.745382585751979,0.0168831733979671
4000,365868,462400,"IL.Chicago",0.791237024221453,0.0203063146377721
6000,264337,379900,"CA.Los.Angeles",0.695806791260858,0.0214049807214846
10000,237729,276200,"MI.Detroit",0.860713251267198,0.0163151657601413
2000,297656,329600,"IL.Chicago",0.903082524271845,0.0425719248135992
6000,345088,467700,"IL.Chicago",0.737840496044473,0.0011597127911625
6000,136147,144800,"IL.Chicago",0.940241712707182,0.0322615138031579
10000,92237,139000,"CA.Los.Angeles",0.663575539568345,0.00184131712416906
8000,183372,289800,"IL.Chicago",0.632753623188406,0.0251435719175683
10000,241785,298800,"MI.Detroit",0.809186746987952,0.0354931635013659
4000,311774,418900,"IL.Chicago",0.744268321795178,0.0125405723773737
2000,173613,269500,"IL.Chicago",0.644204081632653,0.0207951298362314
6000,154012,183800,"IL.Chicago",0.837932535364527,0.0130789931836217
10000,409786,502200,"IL.Chicago",0.815981680605336,0.00137426260673585
10000,279332,212500,"CA.Los.Angeles",1.31450352941176,0.0630320053561023
2000,237576,320300,"IL.Chicago",0.741729628473306,0.0243098360932869
8000,171338,258700,"MI.Detroit",0.66230382682644,0.00232758849245391
6000,428680,446300,"CA.Los.Angeles",0.960519829710957,0.00750666274452603
10000,370621,367900,"MI.Detroit",1.00739603153031,0.0273039445237559
10000,390811,405600,"IL.Chicago",0.963537968441815,0.0414241301742234
12000,31838,100500,"IL.Chicago",0.316796019900497,0.00380294400903707
12000,160290,200200,"IL.Chicago",0.800649350649351,0.0340204781906032
10000,295878,390700,"CA.Los.Angeles",0.757302277962631,0.0250456238934003
4000,199526,255200,"IL.Chicago",0.781841692789969,0.0380712370719603
16000,518162,576400,"MI.Detroit",0.898962526023595,0.025326041753845
6000,170734,169500,"CA.Los.Angeles",1.0072802359882,0.0218185910457212
14000,402708,536900,"IL.Chicago",0.750061463959769,0.0103324950918798
8000,459007,711000,"CA.Los.Angeles",0.645579465541491,0.00971291241887953
6000,325231,168700,"IL.Chicago",1.92786603438056,0.0518837523055257
12000,208881,202500,"IL.Chicago",1.03151111111111,0.0485356910073172
14000,299524,157400,"CA.Los.Angeles",1.90294790343075,0.0190450888819634
6000,360128,361200,"IL.Chicago",0.99703211517165,0.0103557091707287
6000,427404,465900,"IL.Chicago",0.917372826786864,0.0178245755094655
8000,249787,285600,"CA.Los.Angeles",0.874604341736695,0.0276949727640997
6000,299217,319900,"CA.Los.Angeles",0.935345420443889,0.0105577239546583
16000,67300,122200,"IL.Chicago",0.550736497545008,0.0220065419608365
8000,352532,380300,"IL.Chicago",0.926983960031554,0.00510496021566612
0,344747,519500,"IL.Chicago",0.663613089509143,0.00268079124870589
16000,286593,318500,"IL.Chicago",0.89982103610675,0.0225313907796122
8000,247974,254900,"CA.Los.Angeles",0.972828560219694,0.0319795009288036
18000,279063,232200,"CA.Los.Angeles",1.20182170542636,0.0471670812660699
10000,426994,551700,"IL.Chicago",0.773960485771253,0.0122177030375154
16000,250072,301700,"IL.Chicago",0.828876367252237,0.00343881734467414
8000,391195,684400,"CA.Los.Angeles",0.571588252483928,0.0178316469952166
18000,244469,140600,"IL.Chicago",1.73875533428165,0.0121090180812831
8000,318355,387000,"IL.Chicago",0.822622739018088,0.0166373553928741
4000,440250,303900,"MI.Detroit",1.44866732477789,0.0614916920231661
14000,369751,369500,"CA.Los.Angeles",1.00067929634641,0.0105659424206543
8000,142983,117800,"IL.Chicago",1.21377758913413,0.0597616685298563
4000,414792,646100,"IL.Chicago",0.641993499458288,0.030294651789622
6000,193955,300400,"CA.Los.Angeles",0.645655792276964,0.0286899358874979
8000,267526,176300,"CA.Los.Angeles",1.51744753261486,0.061249243975648
2000,271536,338500,"IL.Chicago",0.802174298375185,0.0120977154797491
14000,201976,245600,"IL.Chicago",0.822377850162866,0.0345757910462088
10000,257971,329900,"CA.Los.Angeles",0.781967262806911,0.0362710500529458
8000,326402,428400,"CA.Los.Angeles",0.761909430438842,0.0163044146169273
4000,363684,262900,"IL.Chicago",1.38335488779003,0.0176052409556697
10000,282962,407600,"IL.Chicago",0.694214916584887,0.0104792454332309
6000,280441,283500,"CA.Los.Angeles",0.98920987654321,0.00992789780413732
10000,376213,408600,"CA.Los.Angeles",0.920736661771904,0.0143787249218533
16000,314052,351200,"IL.Chicago",0.894225512528474,0.0107807668055814
8000,328964,263500,"CA.Los.Angeles",1.24844022770398,0.0539397984466952
10000,366984,389800,"IL.Chicago",0.941467419189328,0.0187955141062564
4000,355674,448000,"IL.Chicago",0.793915178571429,0.0317307916731624
12000,393566,362400,"IL.Chicago",1.08599889624724,0.0410246229432956
16000,414496,589700,"MI.Detroit",0.702892996438867,0.00354594997093094
10000,300663,334700,"IL.Chicago",0.898305945622946,0.0343385824738148
20000,316647,319200,"MI.Detroit",0.992001879699248,0.0489382467133931
8000,331070,503600,"CA.Los.Angeles",0.657406671961875,0.00680666155647556
8000,493995,354200,"CA.Los.Angeles",1.39467814793902,0.0591299600405043
2000,502168,498000,"IL.Chicago",1.00836947791165,0.0426354984486002
6000,282422,507000,"CA.Los.Angeles",0.557045364891519,0.00632022786595105
8000,126963,143600,"CA.Los.Angeles",0.884143454038997,0.0402150832346279
10000,496009,486200,"IL.Chicago",1.02017482517483,0.0193600861648964
10000,467665,536200,"IL.Chicago",0.872183886609474,0.0146824651033596
6000,229973,394700,"CA.Los.Angeles",0.582652647580441,0.007776742226714
12000,389690,551900,"CA.Los.Angeles",0.706088059431056,0.0313221516968577
8000,197831,195000,"CA.Los.Angeles",1.01451794871795,0.0325124110463085
6000,357491,550000,"CA.Los.Angeles",0.649983636363636,0.0254898059121461
6000,257716,267400,"IL.Chicago",0.96378459237098,0.0358827070529427
4000,366359,397500,"CA.Los.Angeles",0.92165786163522,0.0108418755741472
4000,90993,110700,"IL.Chicago",0.821978319783198,0.0290839836979944
8000,408573,475600,"MI.Detroit",0.859068544995795,0.0122255358874469
8000,445313,382800,"IL.Chicago",1.16330459770115,0.0468429180982194
14000,244420,262100,"CA.Los.Angeles",0.932544830217474,0.0435374550425363
12000,206578,281400,"MI.Detroit",0.73410803127221,0.0291786762413503
14000,279470,116300,"MI.Detroit",2.40300945829751,0.0996681534342415
12000,320160,507900,"IL.Chicago",0.630360307147076,0.00683874413054227
8000,176774,197800,"CA.Los.Angeles",0.893700707785642,0.0068579153196821
4000,362201,413400,"MI.Detroit",0.876151427189163,0.00670541833177011
14000,186788,157400,"IL.Chicago",1.18670902160102,0.00154710041798191
8000,388677,363400,"CA.Los.Angeles",1.06955696202532,0.00944140233066968
10000,265737,424500,"IL.Chicago",0.626,0.0198514581232565
12000,490677,461700,"IL.Chicago",1.06276153346329,0.0209673676462408
8000,71485,179900,"MI.Detroit",0.397359644246804,0.0136738985707735
14000,307349,390700,"MI.Detroit",0.786662400819043,0.00458764944128788
10000,403228,448000,"IL.Chicago",0.9000625,0.0384798351002173
10000,422476,537700,"CA.Los.Angeles",0.78570950344058,0.028289449241655
4000,112726,109600,"IL.Chicago",1.02852189781022,0.0394759161513816
16000,54038,74700,"MI.Detroit",0.723400267737617,0.0107148321861482
16000,221774,220700,"CA.Los.Angeles",1.00486633439058,0.0169205680035324
16000,311185,298300,"IL.Chicago",1.0431947703654,0.0495978610770099
16000,405554,405700,"CA.Los.Angeles",0.999640128173527,0.0259130901613734
18000,300442,265300,"MI.Detroit",1.13246136449303,0.0405416181278412
8000,321590,226000,"CA.Los.Angeles",1.42296460176991,0.0493786925031593
12000,277562,288300,"IL.Chicago",0.962754075615678,0.00796129360012515
10000,262061,264600,"IL.Chicago",0.990404383975813,0.0102290379525488
18000,256560,306400,"CA.Los.Angeles",0.83733681462141,0.0241809343251092
8000,297333,322100,"CA.Los.Angeles",0.923107730518473,0.0324129018870344
6000,210524,310900,"CA.Los.Angeles",0.677143776133805,0.0104101032780908
2000,284621,167300,"IL.Chicago",1.70126120741183,0.0848460148234516
8000,335817,232400,"CA.Los.Angeles",1.44499569707401,0.0515529564131219
2000,233504,330100,"CA.Los.Angeles",0.707373523174796,0.00819799106770105
6000,553520,757800,"IL.Chicago",0.730430192662972,0.0268288383167864
22000,358808,406200,"IL.Chicago",0.883328409650418,0.0246839195013538
20000,477867,427700,"IL.Chicago",1.11729483282675,0.0332123246549414
8000,246720,305700,"MI.Detroit",0.807065750736016,0.0356596635124839
12000,133136,111700,"IL.Chicago",1.19190689346464,0.00978612362165688
14000,318982,148400,"IL.Chicago",2.149474393531,0.0357974537003111
12000,338270,352200,"IL.Chicago",0.960448608745031,0.0151687964556531
6000,344462,367800,"MI.Detroit",0.936547036432844,0.0109872604160284
16000,378468,511700,"IL.Chicago",0.739628688684776,0.0321534774167034
16000,302679,386900,"CA.Los.Angeles",0.782318428534505,0.00116070337956576
8000,457629,629700,"IL.Chicago",0.726741305383516,0.00712836065379106
12000,200069,311900,"CA.Los.Angeles",0.641452388586085,0.0160423421386509
12000,373712,433800,"CA.Los.Angeles",0.861484555094514,0.0346789931898302
10000,56692,105300,"CA.Los.Angeles",0.538385565052232,0.00190859503378863
8000,365281,451200,"IL.Chicago",0.809576684397163,0.00688148406383055
10000,397267,329700,"CA.Los.Angeles",1.20493478920231,0.000750886992163194
4000,345610,349300,"IL.Chicago",0.989436014886917,0.0484842568579076
2000,466141,382800,"CA.Los.Angeles",1.21771421107628,0.0322749863180475
2000,280160,479900,"IL.Chicago",0.583788289226922,0.0178574731998156
10000,390596,527000,"IL.Chicago",0.741168880455408,0.0220583484169305
8000,312547,303100,"CA.Los.Angeles",1.03116793137578,0.00496511577769108
12000,358182,313800,"MI.Detroit",1.14143403441683,0.0187893885434127
6000,485730,486600,"MI.Detroit",0.998212083847102,0.0275662759033465
6000,393357,389400,"IL.Chicago",1.01016178736518,0.0188681520122709
6000,348370,446500,"CA.Los.Angeles",0.780223964165733,0.0318045182825274
10000,124840,127600,"MI.Detroit",0.978369905956113,0.00432792967188662
12000,290456,413500,"IL.Chicago",0.702432889963724,0.0152820601776835
10000,380438,195700,"IL.Chicago",1.94398569238631,0.0312767235128971
16000,355832,230800,"CA.Los.Angeles",1.54173310225303,0.0732605414530969
8000,430866,384700,"IL.Chicago",1.12000519885625,0.0326777149339523
4000,244398,272000,"MI.Detroit",0.898522058823529,0.0132733155498368
10000,320692,299800,"IL.Chicago",1.06968645763843,0.0337439149947953
20000,358172,486800,"IL.Chicago",0.735768282662284,0.013583375428953
2000,528506,786300,"MI.Detroit",0.67214294798423,0.0145034128451407
6000,262514,142900,"IL.Chicago",1.83704688593422,0.0545463535653419
12000,488267,488700,"IL.Chicago",0.999113975854307,0.0147967569238158
12000,279591,288000,"IL.Chicago",0.970802083333333,0.0170467456952979
8000,223823,400100,"CA.Los.Angeles",0.559417645588603,0.0167240140473711
0,90538,107900,"IL.Chicago",0.839091751621872,0.0370320314564636
14000,319589,257000,"IL.Chicago",1.24353696498054,0.0186976420304256
18000,477285,338400,"CA.Los.Angeles",1.41041666666667,0.00158933493422713
6000,238979,334000,"MI.Detroit",0.715505988023952,0.00533518322016221
12000,337506,252100,"MI.Detroit",1.33877826259421,0.0319674416947389
10000,294325,307200,"CA.Los.Angeles",0.958089192708333,0.00920167044193268
8000,312925,267500,"CA.Los.Angeles",1.16981308411215,0.0223238563323263
6000,282639,250400,"IL.Chicago",1.12875,0.0356674771913385
8000,318200,501100,"MI.Detroit",0.635002993414488,0.00860080965915429
6000,301718,207800,"CA.Los.Angeles",1.45196342637151,0.0307294870159042
16000,172641,153300,"MI.Detroit",1.12616438356164,0.036006717644726
14000,289663,254100,"IL.Chicago",1.13995670995671,0.0162725320027781
14000,379506,637600,"CA.Los.Angeles",0.595210163111669,0.0191125832834997
0,331253,327400,"CA.Los.Angeles",1.01176847892486,0.00855363277694328
14000,464528,382600,"IL.Chicago",1.21413486670152,0.00617354120784894
14000,128113,181300,"MI.Detroit",0.706635410921125,0.0303459392867696
8000,394989,409400,"MI.Detroit",0.964799706888129,0.0180956574835174
8000,348320,430200,"CA.Los.Angeles",0.809669920966992,0.00618985824119378
6000,158758,214000,"IL.Chicago",0.741859813084112,0.0125152407724645
8000,358905,403500,"IL.Chicago",0.889479553903346,0.0442255184632072
10000,222319,369900,"IL.Chicago",0.601024601243579,0.0226914937211422
12000,348858,386200,"IL.Chicago",0.903309166235111,0.012614208239779
20000,536202,502400,"MI.Detroit",1.06728105095541,0.0201389509146171
22000,203203,174100,"CA.Los.Angeles",1.16716255025847,0.0457670188524342
12000,188201,212100,"CA.Los.Angeles",0.887322017916077,0.0270168479904942
12000,487924,325200,"MI.Detroit",1.50038130381304,0.0622564567201182
4000,156705,144900,"CA.Los.Angeles",1.08146997929607,0.022348749070431
16000,330348,208600,"CA.Los.Angeles",1.58364333652924,0.0129592364959045
8000,298039,128600,"CA.Los.Angeles",2.31756609642302,0.0505814661224193
12000,401690,523400,"IL.Chicago",0.767462743599541,0.0168660027518716
12000,356563,565500,"IL.Chicago",0.630526967285588,0.0156715381560994
18000,409729,272700,"CA.Los.Angeles",1.50248991565823,0.036345908273257
12000,491862,335400,"MI.Detroit",1.46649373881932,0.0499397503461394
4000,306216,241100,"IL.Chicago",1.27007880547491,0.0177402392388671
8000,547547,826800,"IL.Chicago",0.662248427672956,0.0190725501238633
4000,321200,479800,"CA.Los.Angeles",0.669445602334306,0.0285587023097553
0,454290,297600,"IL.Chicago",1.52651209677419,0.0508932876810028
16000,294741,291100,"MI.Detroit",1.01250772930265,0.00668227979042711
12000,192372,227400,"IL.Chicago",0.845963060686016,0.0408961390840506
6000,309105,331800,"IL.Chicago",0.931600361663653,0.0154947857848008
8000,367665,421100,"IL.Chicago",0.873106150558062,0.031824978023767
2000,229608,302500,"MI.Detroit",0.759034710743802,0.0171517091355254
12000,229618,369400,"CA.Los.Angeles",0.621597184623714,0.000398876906902369
8000,154338,219500,"IL.Chicago",0.703134396355353,0.0345484513250947
6000,416172,389800,"IL.Chicago",1.06765520779887,0.0341829795912367
10000,176369,252400,"CA.Los.Angeles",0.698767828843106,0.0239229432501774
10000,479637,566900,"IL.Chicago",0.846069853589698,0.0105814901216721
10000,368950,157900,"IL.Chicago",2.33660544648512,0.0875347800213036
4000,288910,410200,"IL.Chicago",0.704314968308142,0.0012680968530261
14000,352668,535400,"IL.Chicago",0.658700037355248,0.0265667455810267
4000,383088,393400,"IL.Chicago",0.973787493645145,0.00978203415264715
6000,374891,404900,"MI.Detroit",0.925885403803408,0.0035316948043284
10000,196950,273500,"IL.Chicago",0.720109689213894,0.0312951505909141
10000,207087,329400,"IL.Chicago",0.62867941712204,0.0235618902125246
10000,440100,642700,"IL.Chicago",0.684767387583632,0.0239858673570091
14000,372872,402300,"IL.Chicago",0.92685060899826,0.0316730040199696
14000,136775,109000,"MI.Detroit",1.25481651376147,0.0396540731169233
4000,507996,638500,"IL.Chicago",0.795608457321848,0.0135041253036662
12000,312517,324200,"CA.Los.Angeles",0.963963602714374,0.000478207232743232
14000,237451,247100,"MI.Detroit",0.960951031970862,0.0147386251815106
12000,540482,563800,"IL.Chicago",0.958641362185172,0.0440989166804629
6000,148314,175900,"MI.Detroit",0.843172256964184,0.00809257120094349
14000,150450,171000,"CA.Los.Angeles",0.879824561403509,0.0361751948790972
2000,484069,658800,"IL.Chicago",0.734773831208257,0.0319789430650026
12000,465830,469300,"IL.Chicago",0.992606008949499,0.0271587564998047
12000,417495,256800,"IL.Chicago",1.62575934579439,0.0796546788591751
